CustomerID	AccountNumber	CustomerType	JSON_ARRAYAGG(
27856	AW00027856	I	[{"TotalDue": 639.1983, "OrderDate": "2004-03-29 00:00:00.000000", "SalesOrderID": 67140}]
27857	AW00027857	I	[{"TotalDue": 44.1779, "OrderDate": "2003-09-15 00:00:00.000000", "SalesOrderID": 54410}]
27858	AW00027858	I	[{"TotalDue": 83.3944, "OrderDate": "2004-01-21 00:00:00.000000", "SalesOrderID": 62505}]
27859	AW00027859	I	[{"TotalDue": 858.9607, "OrderDate": "2003-10-14 00:00:00.000000", "SalesOrderID": 56107}]
27860	AW00027860	I	[{"TotalDue": 680.0944, "OrderDate": "2004-06-23 00:00:00.000000", "SalesOrderID": 73619}]
27861	AW00027861	I	[{"TotalDue": 596.689, "OrderDate": "2004-06-22 00:00:00.000000", "SalesOrderID": 73563}]
27862	AW00027862	I	[{"TotalDue": 606.6229, "OrderDate": "2004-06-23 00:00:00.000000", "SalesOrderID": 73620}]
27863	AW00027863	I	[{"TotalDue": 624.8444, "OrderDate": "2004-06-20 00:00:00.000000", "SalesOrderID": 73390}]
27864	AW00027864	I	[{"TotalDue": 2703.9903, "OrderDate": "2003-12-04 00:00:00.000000", "SalesOrderID": 59331}]
27865	AW00027865	I	[{"TotalDue": 2673.0613, "OrderDate": "2003-12-09 00:00:00.000000", "SalesOrderID": 59696}]
27866	AW00027866	I	[{"TotalDue": 2649.8453, "OrderDate": "2004-01-07 00:00:00.000000", "SalesOrderID": 61653}]
27867	AW00027867	I	[{"TotalDue": 2700.1228, "OrderDate": "2004-02-08 00:00:00.000000", "SalesOrderID": 63818}]
27868	AW00027868	I	[{"TotalDue": 2673.0613, "OrderDate": "2004-04-01 00:00:00.000000", "SalesOrderID": 67417}]
27869	AW00027869	I	[{"TotalDue": 2721.1178, "OrderDate": "2004-04-25 00:00:00.000000", "SalesOrderID": 69026}]
27870	AW00027870	I	[{"TotalDue": 2673.0613, "OrderDate": "2004-05-15 00:00:00.000000", "SalesOrderID": 70673}]
27871	AW00027871	I	[{"TotalDue": 2634.3974, "OrderDate": "2004-06-25 00:00:00.000000", "SalesOrderID": 73784}]
27872	AW00027872	I	[{"TotalDue": 2644.3313, "OrderDate": "2004-06-19 00:00:00.000000", "SalesOrderID": 73334}]
27873	AW00027873	I	[{"TotalDue": 1381.0732, "OrderDate": "2003-07-01 00:00:00.000000", "SalesOrderID": 51177}]
27874	AW00027874	I	[{"TotalDue": 1423.5826, "OrderDate": "2003-09-12 00:00:00.000000", "SalesOrderID": 54187}]
27875	AW00027875	I	[{"TotalDue": 1402.0682, "OrderDate": "2003-09-12 00:00:00.000000", "SalesOrderID": 54188}]
27876	AW00027876	I	[{"TotalDue": 1342.4093, "OrderDate": "2003-12-29 00:00:00.000000", "SalesOrderID": 61031}]
27877	AW00027877	I	[{"TotalDue": 1357.8572, "OrderDate": "2004-01-12 00:00:00.000000", "SalesOrderID": 61970}]
27878	AW00027878	I	[{"TotalDue": 1418.6211, "OrderDate": "2004-02-04 00:00:00.000000", "SalesOrderID": 63548}]
27879	AW00027879	I	[{"TotalDue": 1451.2407, "OrderDate": "2004-02-12 00:00:00.000000", "SalesOrderID": 64052}]
27880	AW00027880	I	[{"TotalDue": 2644.3313, "OrderDate": "2003-10-13 00:00:00.000000", "SalesOrderID": 56066}]
27881	AW00027881	I	[{"TotalDue": 858.9607, "OrderDate": "2004-06-18 00:00:00.000000", "SalesOrderID": 73235}]
27882	AW00027882	I	[{"TotalDue": 874.4086, "OrderDate": "2003-10-14 00:00:00.000000", "SalesOrderID": 56108}]
27883	AW00027883	I	[{"TotalDue": 860.3751, "OrderDate": "2003-10-24 00:00:00.000000", "SalesOrderID": 56638}]
27884	AW00027884	I	[{"TotalDue": 835.7447, "OrderDate": "2003-10-17 00:00:00.000000", "SalesOrderID": 56257}]
27885	AW00027885	I	[{"TotalDue": 666.8565, "OrderDate": "2004-03-31 00:00:00.000000", "SalesOrderID": 67258}]
27886	AW00027886	I	[{"TotalDue": 44.1779, "OrderDate": "2004-05-09 00:00:00.000000", "SalesOrderID": 70201}]
27887	AW00027887	I	[{"TotalDue": 43.6144, "OrderDate": "2003-11-06 00:00:00.000000", "SalesOrderID": 57508}]
27888	AW00027888	I	[{"TotalDue": 25.3377, "OrderDate": "2004-06-19 00:00:00.000000", "SalesOrderID": 73293}]
27889	AW00027889	I	[{"TotalDue": 79.0959, "OrderDate": "2004-04-27 00:00:00.000000", "SalesOrderID": 69120}]
27890	AW00027890	I	[{"TotalDue": 620.4354, "OrderDate": "2004-03-15 00:00:00.000000", "SalesOrderID": 66256}]
27891	AW00027891	I	[{"TotalDue": 660.7348, "OrderDate": "2004-03-16 00:00:00.000000", "SalesOrderID": 66316}]
27892	AW00027892	I	[{"TotalDue": 717.6533, "OrderDate": "2004-04-04 00:00:00.000000", "SalesOrderID": 67639}]
27893	AW00027893	I	[{"TotalDue": 38.5535, "OrderDate": "2004-04-02 00:00:00.000000", "SalesOrderID": 67444}]
27894	AW00027894	I	[{"TotalDue": 606.6229, "OrderDate": "2004-04-20 00:00:00.000000", "SalesOrderID": 68674}]
27895	AW00027895	I	[{"TotalDue": 896.5086, "OrderDate": "2004-06-17 00:00:00.000000", "SalesOrderID": 73160}]
27896	AW00027896	I	[{"TotalDue": 596.689, "OrderDate": "2004-04-29 00:00:00.000000", "SalesOrderID": 69305}]
27897	AW00027897	I	[{"TotalDue": 829.0815, "OrderDate": "2003-11-26 00:00:00.000000", "SalesOrderID": 58626}]
27898	AW00027898	I	[{"TotalDue": 830.2307, "OrderDate": "2004-06-15 00:00:00.000000", "SalesOrderID": 73010}]
27899	AW00027899	I	[{"TotalDue": 858.9607, "OrderDate": "2004-06-11 00:00:00.000000", "SalesOrderID": 72699}]
27900	AW00027900	I	[{"TotalDue": 858.9607, "OrderDate": "2003-11-19 00:00:00.000000", "SalesOrderID": 58237}]
27901	AW00027901	I	[{"TotalDue": 2688.5092, "OrderDate": "2003-10-21 00:00:00.000000", "SalesOrderID": 56482}]
27902	AW00027902	I	[{"TotalDue": 1297.8004, "OrderDate": "2004-01-31 00:00:00.000000", "SalesOrderID": 63113}]
27903	AW00027903	I	[{"TotalDue": 42.9624, "OrderDate": "2003-09-29 00:00:00.000000", "SalesOrderID": 55168}]
27904	AW00027904	I	[{"TotalDue": 173.2198, "OrderDate": "2003-08-28 00:00:00.000000", "SalesOrderID": 53268}]
27905	AW00027905	I	[{"TotalDue": 23.7465, "OrderDate": "2003-12-20 00:00:00.000000", "SalesOrderID": 60410}]
27906	AW00027906	I	[{"TotalDue": 596.689, "OrderDate": "2004-04-23 00:00:00.000000", "SalesOrderID": 68881}]
27907	AW00027907	I	[{"TotalDue": 639.1983, "OrderDate": "2004-04-26 00:00:00.000000", "SalesOrderID": 69085}]
27908	AW00027908	I	[{"TotalDue": 868.8947, "OrderDate": "2003-11-29 00:00:00.000000", "SalesOrderID": 58814}]
27909	AW00027909	I	[{"TotalDue": 606.6229, "OrderDate": "2004-04-12 00:00:00.000000", "SalesOrderID": 68146}]
27910	AW00027910	I	[{"TotalDue": 635.3529, "OrderDate": "2003-08-17 00:00:00.000000", "SalesOrderID": 52720}]
27911	AW00027911	I	[{"TotalDue": 28.1554, "OrderDate": "2004-07-09 00:00:00.000000", "SalesOrderID": 74426}]
27912	AW00027912	I	[{"TotalDue": 66.8194, "OrderDate": "2004-06-21 00:00:00.000000", "SalesOrderID": 73433}]
27913	AW00027913	I	[{"TotalDue": 5.514, "OrderDate": "2004-02-12 00:00:00.000000", "SalesOrderID": 64015}]
27914	AW00027914	I	[{"TotalDue": 44.1779, "OrderDate": "2003-10-14 00:00:00.000000", "SalesOrderID": 56075}]
27915	AW00027915	I	[{"TotalDue": 44.1779, "OrderDate": "2004-04-17 00:00:00.000000", "SalesOrderID": 68416}]
27916	AW00027916	I	[{"TotalDue": 44.1779, "OrderDate": "2004-06-24 00:00:00.000000", "SalesOrderID": 73664}]
27917	AW00027917	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-21 00:00:00.000000", "SalesOrderID": 44014}]
27918	AW00027918	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-19 00:00:00.000000", "SalesOrderID": 44000}, {"TotalDue": 2674.4757, "OrderDate": "2004-05-29 00:00:00.000000", "SalesOrderID": 71612}]
27919	AW00027919	I	[{"TotalDue": 2694.0563, "OrderDate": "2004-05-03 00:00:00.000000", "SalesOrderID": 69783}, {"TotalDue": 3953.9884, "OrderDate": "2001-08-30 00:00:00.000000", "SalesOrderID": 44061}]
27920	AW00027920	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-18 00:00:00.000000", "SalesOrderID": 43996}, {"TotalDue": 2673.0613, "OrderDate": "2004-05-10 00:00:00.000000", "SalesOrderID": 70303}]
27921	AW00027921	I	[{"TotalDue": 8.0444, "OrderDate": "2004-02-20 00:00:00.000000", "SalesOrderID": 64558}]
27922	AW00027922	I	[{"TotalDue": 66.8194, "OrderDate": "2004-04-21 00:00:00.000000", "SalesOrderID": 68694}]
27923	AW00027923	I	[{"TotalDue": 32.034, "OrderDate": "2004-04-25 00:00:00.000000", "SalesOrderID": 68991}]
27924	AW00027924	I	[{"TotalDue": 2791.1637, "OrderDate": "2003-09-30 00:00:00.000000", "SalesOrderID": 55188}]
27925	AW00027925	I	[{"TotalDue": 43.0729, "OrderDate": "2004-05-16 00:00:00.000000", "SalesOrderID": 70698}]
27926	AW00027926	I	[{"TotalDue": 5.514, "OrderDate": "2003-09-18 00:00:00.000000", "SalesOrderID": 54567}]
27927	AW00027927	I	[{"TotalDue": 4.409, "OrderDate": "2004-06-26 00:00:00.000000", "SalesOrderID": 73830}]
27928	AW00027928	I	[{"TotalDue": 1238.1415, "OrderDate": "2004-02-28 00:00:00.000000", "SalesOrderID": 65082}]
27929	AW00027929	I	[{"TotalDue": 4.409, "OrderDate": "2003-09-24 00:00:00.000000", "SalesOrderID": 54912}]
27930	AW00027930	I	[{"TotalDue": 40.0784, "OrderDate": "2003-10-03 00:00:00.000000", "SalesOrderID": 55486}]
27931	AW00027931	I	[{"TotalDue": 8.0444, "OrderDate": "2004-05-25 00:00:00.000000", "SalesOrderID": 71312}]
27932	AW00027932	I	[{"TotalDue": 136.4454, "OrderDate": "2004-02-10 00:00:00.000000", "SalesOrderID": 63916}]
27933	AW00027933	I	[{"TotalDue": 14.2987, "OrderDate": "2004-05-23 00:00:00.000000", "SalesOrderID": 71176}]
27934	AW00027934	I	[{"TotalDue": 5.514, "OrderDate": "2004-06-15 00:00:00.000000", "SalesOrderID": 72997}]
27935	AW00027935	I	[{"TotalDue": 125.9258, "OrderDate": "2004-02-27 00:00:00.000000", "SalesOrderID": 64991}]
27936	AW00027936	I	[{"TotalDue": 27.614, "OrderDate": "2003-12-19 00:00:00.000000", "SalesOrderID": 60351}]
27937	AW00027937	I	[{"TotalDue": 2918.5592, "OrderDate": "2003-09-19 00:00:00.000000", "SalesOrderID": 54601}]
27938	AW00027938	I	[{"TotalDue": 43.0729, "OrderDate": "2004-01-13 00:00:00.000000", "SalesOrderID": 61996}]
27939	AW00027939	I	[{"TotalDue": 102.7319, "OrderDate": "2003-10-12 00:00:00.000000", "SalesOrderID": 56001}]
27940	AW00027940	I	[{"TotalDue": 43.0729, "OrderDate": "2003-11-12 00:00:00.000000", "SalesOrderID": 57816}]
27941	AW00027941	I	[{"TotalDue": 16.8292, "OrderDate": "2003-12-26 00:00:00.000000", "SalesOrderID": 60805}]
27942	AW00027942	I	[{"TotalDue": 32.5754, "OrderDate": "2003-08-03 00:00:00.000000", "SalesOrderID": 52000}]
27943	AW00027943	I	[{"TotalDue": 2699.9018, "OrderDate": "2003-10-21 00:00:00.000000", "SalesOrderID": 56443}]
27944	AW00027944	I	[{"TotalDue": 2849.6956, "OrderDate": "2003-11-29 00:00:00.000000", "SalesOrderID": 58784}]
27945	AW00027945	I	[{"TotalDue": 14.3429, "OrderDate": "2003-10-28 00:00:00.000000", "SalesOrderID": 56826}]
27946	AW00027946	I	[{"TotalDue": 1263.5233, "OrderDate": "2004-05-22 00:00:00.000000", "SalesOrderID": 71143}]
27947	AW00027947	I	[{"TotalDue": 5.514, "OrderDate": "2004-04-30 00:00:00.000000", "SalesOrderID": 69356}]
27948	AW00027948	I	[{"TotalDue": 2715.3497, "OrderDate": "2003-12-01 00:00:00.000000", "SalesOrderID": 59088}]
27949	AW00027949	I	[{"TotalDue": 612.1369, "OrderDate": "2003-07-08 00:00:00.000000", "SalesOrderID": 51298}]
27950	AW00027950	I	[{"TotalDue": 5.514, "OrderDate": "2004-05-09 00:00:00.000000", "SalesOrderID": 70202}]
27951	AW00027951	I	[{"TotalDue": 2580.1419, "OrderDate": "2004-06-16 00:00:00.000000", "SalesOrderID": 73042}]
27952	AW00027952	I	[{"TotalDue": 2740.3337, "OrderDate": "2003-12-29 00:00:00.000000", "SalesOrderID": 60969}]
27953	AW00027953	I	[{"TotalDue": 606.6229, "OrderDate": "2003-08-16 00:00:00.000000", "SalesOrderID": 52667}]
27954	AW00027954	I	[{"TotalDue": 44.1779, "OrderDate": "2004-02-22 00:00:00.000000", "SalesOrderID": 64709}]
27955	AW00027955	I	[{"TotalDue": 43.0729, "OrderDate": "2003-12-22 00:00:00.000000", "SalesOrderID": 60543}]
27956	AW00027956	I	[{"TotalDue": 612.1369, "OrderDate": "2003-08-25 00:00:00.000000", "SalesOrderID": 53131}]
27957	AW00027957	I	[{"TotalDue": 6.9394, "OrderDate": "2003-10-02 00:00:00.000000", "SalesOrderID": 55426}]
27958	AW00027958	I	[{"TotalDue": 43.0729, "OrderDate": "2004-06-18 00:00:00.000000", "SalesOrderID": 73217}]
27959	AW00027959	I	[{"TotalDue": 60.7529, "OrderDate": "2004-02-02 00:00:00.000000", "SalesOrderID": 63399}]
27960	AW00027960	I	[{"TotalDue": 8.0444, "OrderDate": "2003-10-22 00:00:00.000000", "SalesOrderID": 56520}]
27961	AW00027961	I	[{"TotalDue": 32.5754, "OrderDate": "2003-09-24 00:00:00.000000", "SalesOrderID": 54915}]
27962	AW00027962	I	[{"TotalDue": 8.0444, "OrderDate": "2004-01-31 00:00:00.000000", "SalesOrderID": 63093}]
27963	AW00027963	I	[{"TotalDue": 8.0444, "OrderDate": "2004-06-14 00:00:00.000000", "SalesOrderID": 72896}]
27964	AW00027964	I	[{"TotalDue": 6.9394, "OrderDate": "2003-11-05 00:00:00.000000", "SalesOrderID": 57457}]
27965	AW00027965	I	[{"TotalDue": 624.8444, "OrderDate": "2003-09-10 00:00:00.000000", "SalesOrderID": 54145}]
27966	AW00027966	I	[{"TotalDue": 44.1779, "OrderDate": "2003-09-25 00:00:00.000000", "SalesOrderID": 54960}]
27967	AW00027967	I	[{"TotalDue": 612.1369, "OrderDate": "2003-10-20 00:00:00.000000", "SalesOrderID": 56428}]
27968	AW00027968	I	[{"TotalDue": 44.1779, "OrderDate": "2003-08-06 00:00:00.000000", "SalesOrderID": 52116}]
27969	AW00027969	I	[{"TotalDue": 662.4144, "OrderDate": "2004-05-28 00:00:00.000000", "SalesOrderID": 71558}]
27970	AW00027970	I	[{"TotalDue": 71.2394, "OrderDate": "2003-10-06 00:00:00.000000", "SalesOrderID": 55618}]
27971	AW00027971	I	[{"TotalDue": 65.1729, "OrderDate": "2004-05-02 00:00:00.000000", "SalesOrderID": 69663}]
27972	AW00027972	I	[{"TotalDue": 75.0627, "OrderDate": "2004-05-26 00:00:00.000000", "SalesOrderID": 71354}]
27973	AW00027973	I	[{"TotalDue": 596.689, "OrderDate": "2004-05-27 00:00:00.000000", "SalesOrderID": 71487}]
27974	AW00027974	I	[{"TotalDue": 612.1369, "OrderDate": "2004-05-19 00:00:00.000000", "SalesOrderID": 70940}]
27975	AW00027975	I	[{"TotalDue": 92.2344, "OrderDate": "2004-03-14 00:00:00.000000", "SalesOrderID": 66160}]
27976	AW00027976	I	[{"TotalDue": 65.1729, "OrderDate": "2004-03-19 00:00:00.000000", "SalesOrderID": 66436}]
27977	AW00027977	I	[{"TotalDue": 612.1369, "OrderDate": "2004-05-12 00:00:00.000000", "SalesOrderID": 70452}]
27978	AW00027978	I	[{"TotalDue": 32.5754, "OrderDate": "2003-08-08 00:00:00.000000", "SalesOrderID": 52219}]
27979	AW00027979	I	[{"TotalDue": 5.514, "OrderDate": "2004-02-03 00:00:00.000000", "SalesOrderID": 63438}]
27980	AW00027980	I	[{"TotalDue": 32.5754, "OrderDate": "2003-11-17 00:00:00.000000", "SalesOrderID": 58075}]
27981	AW00027981	I	[{"TotalDue": 44.1779, "OrderDate": "2003-08-04 00:00:00.000000", "SalesOrderID": 52027}]
27982	AW00027982	I	[{"TotalDue": 666.8565, "OrderDate": "2004-05-05 00:00:00.000000", "SalesOrderID": 69924}]
27983	AW00027983	I	[{"TotalDue": 596.689, "OrderDate": "2004-05-03 00:00:00.000000", "SalesOrderID": 69781}]
27984	AW00027984	I	[{"TotalDue": 620.4354, "OrderDate": "2004-05-31 00:00:00.000000", "SalesOrderID": 71754}]
27985	AW00027985	I	[{"TotalDue": 596.689, "OrderDate": "2004-05-20 00:00:00.000000", "SalesOrderID": 71021}]
27986	AW00027986	I	[{"TotalDue": 612.1369, "OrderDate": "2004-06-11 00:00:00.000000", "SalesOrderID": 72724}]
27987	AW00027987	I	[{"TotalDue": 612.1369, "OrderDate": "2004-06-06 00:00:00.000000", "SalesOrderID": 72357}]
27988	AW00027988	I	[{"TotalDue": 8.0444, "OrderDate": "2004-04-21 00:00:00.000000", "SalesOrderID": 68692}]
27989	AW00027989	I	[{"TotalDue": 4.409, "OrderDate": "2004-07-10 00:00:00.000000", "SalesOrderID": 74444}]
27990	AW00027990	I	[{"TotalDue": 43.0729, "OrderDate": "2004-02-15 00:00:00.000000", "SalesOrderID": 64189}]
27991	AW00027991	I	[{"TotalDue": 2.5305, "OrderDate": "2004-03-18 00:00:00.000000", "SalesOrderID": 66384}]
27992	AW00027992	I	[{"TotalDue": 2.5305, "OrderDate": "2004-05-22 00:00:00.000000", "SalesOrderID": 71106}]
27993	AW00027993	I	[{"TotalDue": 2.5305, "OrderDate": "2003-11-06 00:00:00.000000", "SalesOrderID": 57493}]
27994	AW00027994	I	[{"TotalDue": 8.0444, "OrderDate": "2004-02-24 00:00:00.000000", "SalesOrderID": 64808}]
27995	AW00027995	I	[{"TotalDue": 5.514, "OrderDate": "2003-09-03 00:00:00.000000", "SalesOrderID": 53733}]
27996	AW00027996	I	[{"TotalDue": 75.0627, "OrderDate": "2003-08-13 00:00:00.000000", "SalesOrderID": 52486}]
27997	AW00027997	I	[{"TotalDue": 5.514, "OrderDate": "2004-05-04 00:00:00.000000", "SalesOrderID": 69809}]
27998	AW00027998	I	[{"TotalDue": 159.6394, "OrderDate": "2004-03-13 00:00:00.000000", "SalesOrderID": 66109}]
27999	AW00027999	I	[{"TotalDue": 113.7708, "OrderDate": "2004-05-13 00:00:00.000000", "SalesOrderID": 70473}]
28000	AW00028000	I	[{"TotalDue": 104.4004, "OrderDate": "2004-03-10 00:00:00.000000", "SalesOrderID": 65903}]
28001	AW00028001	I	[{"TotalDue": 44.1779, "OrderDate": "2004-04-15 00:00:00.000000", "SalesOrderID": 68287}]
28002	AW00028002	I	[{"TotalDue": 44.1779, "OrderDate": "2003-10-03 00:00:00.000000", "SalesOrderID": 55467}]
28003	AW00028003	I	[{"TotalDue": 5.514, "OrderDate": "2003-08-24 00:00:00.000000", "SalesOrderID": 53022}]
28004	AW00028004	I	[{"TotalDue": 8.0444, "OrderDate": "2003-10-17 00:00:00.000000", "SalesOrderID": 56236}]
28005	AW00028005	I	[{"TotalDue": 8.0444, "OrderDate": "2003-09-28 00:00:00.000000", "SalesOrderID": 55103}]
28006	AW00028006	I	[{"TotalDue": 8.0444, "OrderDate": "2003-12-11 00:00:00.000000", "SalesOrderID": 59770}]
28007	AW00028007	I	[{"TotalDue": 44.1779, "OrderDate": "2004-02-16 00:00:00.000000", "SalesOrderID": 64257}]
28008	AW00028008	I	[{"TotalDue": 8.0444, "OrderDate": "2004-01-25 00:00:00.000000", "SalesOrderID": 62707}]
28009	AW00028009	I	[{"TotalDue": 8.0444, "OrderDate": "2004-01-12 00:00:00.000000", "SalesOrderID": 61930}]
28010	AW00028010	I	[{"TotalDue": 71.2394, "OrderDate": "2004-02-12 00:00:00.000000", "SalesOrderID": 64013}]
28011	AW00028011	I	[{"TotalDue": 8.0444, "OrderDate": "2003-10-26 00:00:00.000000", "SalesOrderID": 56710}]
28012	AW00028012	I	[{"TotalDue": 8.0444, "OrderDate": "2004-02-24 00:00:00.000000", "SalesOrderID": 64807}]
28013	AW00028013	I	[{"TotalDue": 3953.9884, "OrderDate": "2002-02-13 00:00:00.000000", "SalesOrderID": 45431}]
28014	AW00028014	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-07 00:00:00.000000", "SalesOrderID": 43950}]
28015	AW00028015	I	[{"TotalDue": 32.5754, "OrderDate": "2003-11-28 00:00:00.000000", "SalesOrderID": 58723}]
28016	AW00028016	I	[{"TotalDue": 2.5305, "OrderDate": "2004-04-12 00:00:00.000000", "SalesOrderID": 68105}]
28017	AW00028017	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-14 00:00:00.000000", "SalesOrderID": 43983}]
28018	AW00028018	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-02 00:00:00.000000", "SalesOrderID": 43923}]
28019	AW00028019	I	[{"TotalDue": 8.0444, "OrderDate": "2004-06-23 00:00:00.000000", "SalesOrderID": 73591}]
28020	AW00028020	I	[{"TotalDue": 44.1779, "OrderDate": "2003-11-09 00:00:00.000000", "SalesOrderID": 57640}]
28021	AW00028021	I	[{"TotalDue": 87.2729, "OrderDate": "2004-01-10 00:00:00.000000", "SalesOrderID": 61805}]
28022	AW00028022	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-18 00:00:00.000000", "SalesOrderID": 43997}]
28023	AW00028023	I	[{"TotalDue": 44.1779, "OrderDate": "2004-07-06 00:00:00.000000", "SalesOrderID": 74311}]
28024	AW00028024	I	[{"TotalDue": 215.1656, "OrderDate": "2004-07-20 00:00:00.000000", "SalesOrderID": 74760}]
28025	AW00028025	I	[{"TotalDue": 77.339, "OrderDate": "2004-07-24 00:00:00.000000", "SalesOrderID": 74895}]
28026	AW00028026	I	[{"TotalDue": 8.0444, "OrderDate": "2004-05-30 00:00:00.000000", "SalesOrderID": 71638}]
28027	AW00028027	I	[{"TotalDue": 132.5779, "OrderDate": "2004-05-10 00:00:00.000000", "SalesOrderID": 70272}]
28028	AW00028028	I	[{"TotalDue": 71.2394, "OrderDate": "2003-10-10 00:00:00.000000", "SalesOrderID": 55881}]
28029	AW00028029	I	[{"TotalDue": 44.1779, "OrderDate": "2004-02-25 00:00:00.000000", "SalesOrderID": 64867}]
28030	AW00028030	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-13 00:00:00.000000", "SalesOrderID": 43978}, {"TotalDue": 2644.3313, "OrderDate": "2004-05-23 00:00:00.000000", "SalesOrderID": 71205}]
28031	AW00028031	I	[{"TotalDue": 2728.3003, "OrderDate": "2004-05-22 00:00:00.000000", "SalesOrderID": 71136}, {"TotalDue": 3953.9884, "OrderDate": "2001-08-10 00:00:00.000000", "SalesOrderID": 43961}]
28032	AW00028032	I	[{"TotalDue": 83.3944, "OrderDate": "2003-08-25 00:00:00.000000", "SalesOrderID": 53090}]
28033	AW00028033	I	[{"TotalDue": 28.1554, "OrderDate": "2004-05-02 00:00:00.000000", "SalesOrderID": 69672}]
28034	AW00028034	I	[{"TotalDue": 77.339, "OrderDate": "2004-06-06 00:00:00.000000", "SalesOrderID": 72297}]
28035	AW00028035	I	[{"TotalDue": 77.339, "OrderDate": "2003-10-31 00:00:00.000000", "SalesOrderID": 56977}]
28036	AW00028036	I	[{"TotalDue": 3953.9884, "OrderDate": "2002-02-03 00:00:00.000000", "SalesOrderID": 45360}]
28037	AW00028037	I	[{"TotalDue": 38.0894, "OrderDate": "2004-06-16 00:00:00.000000", "SalesOrderID": 73051}]
28038	AW00028038	I	[{"TotalDue": 2659.7792, "OrderDate": "2004-05-24 00:00:00.000000", "SalesOrderID": 71271}, {"TotalDue": 3953.9884, "OrderDate": "2001-08-04 00:00:00.000000", "SalesOrderID": 43930}]
28039	AW00028039	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-12 00:00:00.000000", "SalesOrderID": 43973}]
28040	AW00028040	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-11 00:00:00.000000", "SalesOrderID": 43967}]
28041	AW00028041	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-30 00:00:00.000000", "SalesOrderID": 44062}]
28042	AW00028042	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-15 00:00:00.000000", "SalesOrderID": 43987}]
28043	AW00028043	I	[{"TotalDue": 44.1779, "OrderDate": "2003-10-26 00:00:00.000000", "SalesOrderID": 56709}]
28044	AW00028044	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-19 00:00:00.000000", "SalesOrderID": 44001}]
28045	AW00028045	I	[{"TotalDue": 132.5779, "OrderDate": "2004-03-10 00:00:00.000000", "SalesOrderID": 65904}]
28046	AW00028046	I	[{"TotalDue": 77.339, "OrderDate": "2004-06-15 00:00:00.000000", "SalesOrderID": 72983}]
28047	AW00028047	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-08-18 00:00:00.000000", "SalesOrderID": 43999}]
28048	AW00028048	I	[{"TotalDue": 93.3394, "OrderDate": "2004-05-03 00:00:00.000000", "SalesOrderID": 69743}]
